Date,Value
2019-05-19 22,22.336666666666662
2019-05-19 23,24.0449995
2019-05-20 00,23.291999799999996
2019-05-20 01,22.714999499999998
2019-05-20 02,27.3899996
2019-05-20 03,28.4939992
2019-05-20 04,26.7199996
2019-05-20 05,23.224999750000002
2019-05-20 06,23.387999399999998
2019-05-20 07,23.173999799999997
2019-05-20 08,22.5399995
2019-05-20 09,24.547999599999997
2019-05-20 10,22.6299998
2019-05-20 11,23.7774995
2019-05-20 12,24.206666
2019-05-20 13,25.8819996
2019-05-20 14,27.139999
2019-05-20 15,24.71499975
2019-05-20 16,24.9699994
2019-05-20 17,24.4174995
2019-05-20 18,28.48499925
2019-05-20 19,29.303999599999997
2019-05-20 20,34.4259994
2019-05-20 21,33.893998599999996
2019-05-20 22,32.424999750000005
2019-05-20 23,30.991999599999996
2019-05-21 00,28.961999
2019-05-21 01,26.353333333333335
2019-05-21 02,26.5759996
2019-05-21 03,28.083332666666667
2019-05-21 04,27.4899995
2019-05-21 05,30.2199994
2019-05-21 06,29.889999
2019-05-21 07,46.629999
2019-05-21 08,93.88749675
2019-05-21 09,57.765998
2019-05-21 10,116.85399940000002
2019-05-21 11,107.36499775
2019-05-21 12,79.96799940000001
2019-05-21 13,70.6819986
2019-05-21 14,59.267999200000006
2019-05-21 15,51.289997750000005
2019-05-21 16,46.6399988
2019-05-21 17,40.61999899999999
2019-05-21 18,36.507498749999996
2019-05-21 19,35.1539986
2019-05-21 20,34.543998800000004
2019-05-21 21,31.161999200000004
2019-05-21 22,29.37749925
2019-05-21 23,29.0439998
2019-05-22 00,26.8139992
2019-05-22 01,27.509999999999998
2019-05-22 02,28.759999
2019-05-22 03,31.327499
2019-05-22 04,28.7719994
2019-05-22 05,88.9779978
2019-05-22 06,78.08249749999999
2019-05-22 07,56.93999879999999
2019-05-22 08,56.161997799999995
2019-05-22 09,45.9039978
2019-05-22 10,30.9274995
2019-05-22 11,25.409999
2019-05-22 12,29.0579986
2019-05-22 13,25.0624995
2019-05-22 14,22.2139992
2019-05-22 15,27.034000000000002
2019-05-22 16,22.7379998
2019-05-22 17,21.06249975
2019-05-22 18,20.2459998
2019-05-22 19,21.5379996
2019-05-22 20,22.7049995
2019-05-22 21,24.533999400000003
2019-05-22 22,25.6419996
2019-05-22 23,27.7799995
2019-05-23 00,30.8119994
2019-05-23 01,33.827999000000005
2019-05-23 02,33.4679986
2019-05-23 03,30.6899995
2019-05-23 04,27.5399992
2019-05-23 05,29.715999
2019-05-23 06,26.402499
2019-05-23 07,25.6199994
2019-05-23 08,22.721999400000005
2019-05-23 09,22.963999199999996
2019-05-23 10,24.097499499999998
2019-05-23 11,24.1059996
2019-05-23 12,25.563999799999998
2019-05-23 13,23.4649995
2019-05-23 14,22.845999799999998
2019-05-23 15,22.2259994
2019-05-23 16,19.9499992
2019-05-23 17,20.77
2019-05-23 18,19.89249925
2019-05-23 19,19.604999499999998
2019-05-23 20,21.2299992
2019-05-23 21,19.7579994
2019-05-23 22,23.26249975
2019-05-23 23,22.6619992
2019-05-24 00,22.6419996
2019-05-24 01,19.4874995
2019-05-24 02,18.2959994
2019-05-24 03,18.691999399999997
2019-05-24 04,16.0879998
2019-05-24 05,38.28499925
2019-05-24 06,174.57399600000002
2019-05-24 07,427.2559908
2019-05-24 08,577.1049802499999
2019-05-24 09,429.029993
2019-05-24 10,278.5059936
2019-05-24 11,178.53399660000002
2019-05-24 12,118.52999899999999
2019-05-24 13,71.6939978
2019-05-24 14,51.31999820000001
2019-05-24 15,41.56249875
2019-05-24 16,34.06599920000001
2019-05-24 17,27.311999199999995
2019-05-24 18,23.4119992
2019-05-24 19,22.40499975
2019-05-24 20,20.7019992
2019-05-24 21,17.767999600000003
2019-05-24 22,17.71499975
2019-05-24 23,16.318
2019-05-25 00,15.367999600000001
2019-05-25 01,14.235999800000002
2019-05-25 02,13.832499749999998
2019-05-25 03,15.9299994
2019-05-25 04,19.8199996
2019-05-25 05,22.8824995
2019-05-25 06,22.215999399999998
2019-05-25 07,23.4599994
2019-05-25 08,24.375999399999998
2019-05-25 09,23.942499249999997
2019-05-25 10,24.297499749999997
2019-05-25 11,27.229999599999996
2019-05-25 12,25.9499995
2019-05-25 13,25.509999599999997
2019-05-25 14,23.4239996
2019-05-25 15,23.997499249999997
2019-05-25 16,21.259999599999997
2019-05-25 17,20.867999599999997
2019-05-25 18,20.023999600000003
2019-05-25 19,20.3774995
2019-05-25 20,20.4759992
2019-05-25 21,20.7079994
2019-05-25 22,22.0524995
2019-05-25 23,23.0099998
2019-05-26 00,22.753999399999998
2019-05-26 01,22.865999600000002
2019-05-26 02,25.6674995
2019-05-26 03,26.421999399999997
2019-05-26 04,29.753999400000005
2019-05-26 05,28.7124995
2019-05-26 06,26.625999200000003
2019-05-26 07,26.25
2019-05-26 08,27.0359994
2019-05-26 09,27.343332333333336
2019-05-26 10,25.887499499999997
2019-05-26 11,28.169999400000002
2019-05-26 12,30.587999000000003
2019-05-26 13,26.630000000000003
2019-05-26 14,22.697499750000002
2019-05-26 15,22.0019992
2019-05-26 16,20.3759994
2019-05-26 17,19.3249995
2019-05-26 18,19.425999400000002
2019-05-26 19,20.289999799999997
2019-05-26 20,21.7439994
2019-05-26 21,20.6774995
2019-05-26 22,20.3059996
2019-05-26 23,18.2539994
2019-05-27 00,16.64999975
2019-05-27 01,13.984
2019-05-27 02,14.5179996
2019-05-27 03,15.448000000000002
2019-05-27 04,17.7499995
2019-05-27 05,105.03999639999999
2019-05-27 06,209.0259916
2019-05-27 07,162.727501
2019-05-27 08,111.78799599999999
2019-05-27 09,67.1659986
2019-05-27 10,78.55999740000001
2019-05-27 11,195.14999400000002
2019-05-27 12,127.1539948
2019-05-27 13,86.0579986
2019-05-27 14,61.1624985
2019-05-27 15,48.895998399999996
2019-05-27 16,41.632498500000004
2019-05-27 17,38.567500249999995
2019-05-27 18,34.887998800000005
2019-05-27 19,32.5419992
2019-05-27 20,30.3619996
2019-05-27 21,27.00249975
2019-05-27 22,26.759999400000005
2019-05-27 23,25.9019996
2019-05-28 00,23.892499750000002
2019-05-28 01,21.771999
2019-05-28 02,20.789999
2019-05-28 03,22.4539998
2019-05-28 04,21.0724995
2019-05-28 05,21.0319998
2019-05-28 06,21.8479998
2019-05-28 07,20.3599995
2019-05-28 08,20.8139996
2019-05-28 09,20.733999599999997
2019-05-28 10,22.5519994
2019-05-28 11,23.435000000000002
2019-05-28 12,22.9599996
2019-05-28 13,22.9219998
2019-05-28 14,24.669999500000003
2019-05-28 15,24.0159994
2019-05-28 16,25.8779996
2019-05-28 17,24.074999000000002
2019-05-28 18,24.224999
2019-05-28 19,24.1359996
2019-05-28 20,22.9619994
2019-05-28 21,24.409999749999997
2019-05-28 22,23.947999799999998
2019-05-28 23,23.009999599999997
2019-05-29 00,24.0399994
2019-05-29 01,20.76249975
2019-05-29 02,21.4639996
2019-05-29 03,22.4899996
2019-05-29 04,22.889999
2019-05-29 05,22.793999200000002
2019-05-29 06,224.31398919999998
2019-05-29 07,245.47999879999998
2019-05-29 08,92.29999725
2019-05-29 09,70.3759994
2019-05-29 10,55.1059974
2019-05-29 11,47.244999
2019-05-29 12,41.4279998
2019-05-29 13,34.585998999999994
2019-05-29 14,28.441999000000003
2019-05-29 15,24.6174995
2019-05-29 16,20.161999400000003
2019-05-29 17,17.459999399999997
2019-05-29 18,15.05499975
2019-05-29 19,18.5259996
2019-05-29 20,21.35333266666667
2019-05-29 21,34.20749875
2019-05-29 22,39.587999
2019-05-29 23,42.6900002
2019-05-30 00,40.16749975
2019-05-30 01,35.67749975
2019-05-30 02,31.7779992
2019-05-30 03,31.5519988
2019-05-30 04,34.897499
2019-05-30 05,45.597998800000006
2019-05-30 06,201.47199720000003
2019-05-30 07,253.7799958
2019-05-30 08,195.5649985
2019-05-30 09,164.29399420000001
2019-05-30 10,212.4099914
2019-05-30 11,142.22250175
2019-05-30 12,70.3279976
2019-05-30 13,55.1799982
2019-05-30 14,42.6679982
2019-05-30 15,35.96249975
2019-05-30 16,28.5499996
2019-05-30 17,26.893999400000002
2019-05-30 18,28.80999925
2019-05-30 19,28.7819996
2019-05-30 20,27.7639996
2019-05-30 21,26.939999399999998
2019-05-30 22,25.2674995
2019-05-30 23,23.8239994
2019-05-31 00,22.851999399999997
2019-05-31 01,22.14749925
2019-05-31 02,24.48499975
2019-05-31 03,25.413999200000003
2019-05-31 04,29.9899994
2019-05-31 05,28.854999
2019-05-31 06,29.031999199999994
2019-05-31 07,31.7899988
2019-05-31 08,27.71999975
2019-05-31 09,26.3279992
2019-05-31 10,24.223999799999998
2019-05-31 11,25.609999600000002
2019-05-31 12,23.29499975
2019-05-31 13,22.447999399999997
2019-05-31 14,23.4899998
2019-05-31 15,22.452499500000002
2019-05-31 16,23.9179992
2019-05-31 17,27.4999992
2019-05-31 18,27.5659992
2019-05-31 19,26.94249975
2019-05-31 20,25.485999200000002
2019-05-31 21,22.4699994
2019-05-31 22,24.10249875
2019-05-31 23,24.7859992
2019-06-01 00,24.667999400000003
2019-06-01 01,25.557999000000002
2019-06-01 02,23.71999975
2019-06-01 03,25.3339994
2019-06-01 04,33.3019994
2019-06-01 05,30.7849995
2019-06-01 06,35.3259992
2019-06-01 07,39.0159996
2019-06-01 08,32.3099996
2019-06-01 09,30.1124995
2019-06-01 10,28.9139996
2019-06-01 11,32.071999
2019-06-01 12,32.792499
2019-06-01 13,36.6379998
2019-06-01 14,38.028000000000006
2019-06-01 15,36.8449995
2019-06-01 16,36.409999
2019-06-01 17,37.41999979999999
2019-06-01 18,36.8119986
2019-06-01 19,38.937498
2019-06-01 20,40.0439994
2019-06-01 21,40.7839996
2019-06-01 22,41.0949985
2019-06-01 23,37.109999
2019-06-02 00,34.709998999999996
2019-06-02 01,29.011999000000003
2019-06-02 02,25.814999000000004
2019-06-02 03,27.0619994
2019-06-02 04,23.5679992
2019-06-02 05,21.44333333333333
2019-06-02 06,20.2559998
2019-06-02 07,21.447499
2019-06-02 08,18.077999400000003
2019-06-02 09,18.918
2019-06-02 10,17.835
2019-06-02 11,23.595999199999998
2019-06-02 12,15.233999800000001
2019-06-02 13,15.829999599999999
2019-06-02 14,16.55999975
2019-06-02 15,17.0379994
2019-06-02 16,18.047999400000002
2019-06-02 17,16.7324995
2019-06-02 18,20.2439994
2019-06-02 19,24.1939998
2019-06-02 20,25.635999599999998
2019-06-02 21,24.74499925
2019-06-02 22,25.7519992
2019-06-02 23,25.0739996
2019-06-03 00,24.57749925
2019-06-03 01,25.4019994
2019-06-03 02,25.044000000000004
2019-06-03 03,26.1519988
2019-06-03 04,29.727499
2019-06-03 05,116.5479988
2019-06-03 06,341.2879884
2019-06-03 07,373.18249499999996
2019-06-03 08,361.9059936
2019-06-03 09,501.9299924
2019-06-03 10,536.961981
2019-06-03 11,581.55499275
2019-06-03 12,460.22598860000005
2019-06-03 13,317.6139862
2019-06-03 14,269.03249375
2019-06-03 15,211.569995
2019-06-03 16,181.5119964
2019-06-03 17,137.4159974
2019-06-03 18,112.6349985
2019-06-03 19,93.8859986
2019-06-03 20,73.129997
2019-06-03 21,62.222498
2019-06-03 22,52.97199820000001
2019-06-03 23,41.8160004
2019-06-04 00,35.1779992
2019-06-04 01,33.404999
2019-06-04 02,30.659999399999997
2019-06-04 03,32.65
2019-06-04 04,33.9324995
2019-06-04 05,33.6700002
2019-06-04 06,31.085998999999997
2019-06-04 07,32.7579998
2019-06-04 08,34.9400005
2019-06-04 09,38.4179994
2019-06-04 10,35.9019988
2019-06-04 11,33.849999
2019-06-04 12,34.5399994
2019-06-04 13,31.491999599999996
2019-06-04 14,30.729999999999997
2019-06-04 15,29.064999750000002
2019-06-04 16,25.7459994
2019-06-04 17,21.241999800000002
2019-06-04 18,19.61749975
2019-06-04 19,18.032
2019-06-04 20,18.3039996
2019-06-04 21,19.187999400000002
2019-06-04 22,18.59249925
2019-06-04 23,18.385999599999998
2019-06-05 00,18.2799996
2019-06-05 01,18.796666666666667
2019-06-05 02,20.1639994
2019-06-05 03,28.8259994
2019-06-05 04,28.34499925
2019-06-05 05,27.385999599999998
2019-06-05 06,30.367999399999995
2019-06-05 07,172.48399639999997
2019-06-05 08,135.42499750000002
2019-06-05 09,103.0979982
2019-06-05 10,128.0659944
2019-06-05 11,132.77999699999998
2019-06-05 12,108.189995
2019-06-06 08,91.6699966
2019-06-06 09,165.1179964
2019-06-06 10,132.0249975
2019-06-06 11,106.299997
2019-06-06 12,83.62199719999998
2019-06-06 13,74.52499975
2019-06-06 14,59.4999978
2019-06-06 15,52.5939986
2019-06-06 16,47.0319994
2019-06-06 17,41.24999925
2019-06-06 18,38.5579994
2019-06-06 19,34.5019996
2019-06-06 20,32.14499925
2019-06-06 21,29.8019996
2019-06-06 22,27.147999399999996
2019-06-06 23,23.607999399999997
2019-06-07 00,21.552499750000003
2019-06-07 01,21.8359994
2019-06-07 02,21.935999399999996
2019-06-07 03,25.289999249999997
2019-06-07 04,28.317999199999996
2019-06-07 05,34.5759996
2019-06-07 06,31.9979992
2019-06-07 07,33.039998499999996
2019-06-07 08,32.2679998
2019-06-07 09,30.165999
2019-06-07 10,28.74499925
2019-06-07 11,28.109999400000003
2019-06-07 12,33.76999980000001
2019-06-07 13,34.5
2019-06-07 14,34.9939996
2019-06-07 15,36.2999995
2019-06-07 16,32.4439996
2019-06-07 17,31.5979988
2019-06-07 18,28.49499975
2019-06-07 19,26.6459998
2019-06-07 20,25.089999400000004
2019-06-07 21,23.649999599999997
2019-06-07 22,22.92499975
2019-06-07 23,22.4159992
2019-06-08 00,21.9999994
2019-06-08 01,22.409999499999998
2019-06-08 02,23.039999799999997
2019-06-08 03,23.784999499999998
2019-06-08 04,26.5419992
2019-06-08 05,26.5949995
2019-06-08 06,26.3819996
2019-06-08 07,32.679999200000005
2019-06-08 08,32.387498750000006
2019-06-08 09,35.35999919999999
2019-06-08 10,35.8879992
2019-06-08 11,37.793999400000004
2019-06-08 12,36.30749975
2019-06-08 13,33.911999800000004
2019-06-08 14,30.559999200000004
2019-06-08 15,25.469999249999997
2019-06-08 16,25.7199994
2019-06-08 17,22.9439994
2019-06-08 18,22.517999200000002
2019-06-08 19,24.142499750000002
2019-06-08 20,22.2539996
2019-06-08 21,22.583999400000003
2019-06-08 22,23.01249975
2019-06-08 23,20.273999599999996
2019-06-09 00,17.597999599999998
2019-06-09 01,17.017999999999997
2019-06-09 02,15.745000000000001
2019-06-09 03,17.717999400000004
2019-06-09 04,21.7539996
2019-06-09 05,23.265
2019-06-09 06,27.182499
2019-06-09 07,29.46999925
2019-06-09 08,35.46666566666667
2019-06-09 09,35.2679986
2019-06-09 10,36.5539984
2019-06-09 11,40.31499875
2019-06-09 12,40.713999199999996
2019-06-09 13,39.047999399999995
2019-06-09 14,33.727999000000004
2019-06-09 15,31.689999250000003
2019-06-09 16,31.237999000000002
2019-06-09 17,30.7259998
2019-06-09 18,33.069998749999996
2019-06-09 19,34.9839996
2019-06-09 20,33.896
2019-06-09 21,35.759999199999996
2019-06-09 22,32.2724995
2019-06-09 23,27.741999600000003
2019-06-10 00,23.929999799999997
2019-06-10 01,20.8324995
2019-06-10 02,21.473999600000003
2019-06-10 03,24.515999600000004
2019-06-10 04,27.585999199999996
2019-06-10 05,30.27499925
2019-06-10 06,29.5179994
2019-06-10 07,26.0459992
2019-06-10 08,28.477499
2019-06-10 09,24.4639996
2019-06-10 10,24.3899992
2019-06-10 11,27.065999200000004
2019-06-10 12,25.5874995
2019-06-10 13,29.527499249999998
2019-06-10 14,34.5159988
2019-06-10 15,38.493332
2019-06-10 16,37.347499
2019-06-10 17,37.79199960000001
2019-06-10 18,37.974999499999996
2019-06-10 19,38.0819992
2019-06-10 20,35.691998999999996
2019-06-10 21,36.38749875
2019-06-10 22,36.8779992
2019-06-10 23,35.0779992
2019-06-11 00,32.7599994
2019-06-11 01,33.399998499999995
2019-06-11 02,30.137998800000002
2019-06-11 03,29.581999200000002
2019-06-11 04,33.34
2019-06-11 05,32.4019988
2019-06-11 06,30.0139994
2019-06-11 07,67.85799940000001
2019-06-11 08,245.31249624999998
2019-06-11 09,178.4799958
2019-06-11 10,191.1899992
2019-06-11 11,206.31749725000003
2019-06-11 12,162.4359956
2019-06-11 13,123.9619982
2019-06-11 14,93.6059996
2019-06-11 15,84.86249749999999
2019-06-11 16,68.55799859999999
2019-06-11 17,57.9499976
2019-06-11 18,52.7999995
2019-06-11 19,54.98799820000001
2019-06-11 20,59.3499992
2019-06-11 21,56.87499925
2019-06-11 22,55.06999775
2019-06-11 23,51.26999880000001
2019-06-12 00,48.6439994
2019-06-12 01,44.039998999999995
2019-06-12 02,40.243998399999995
2019-06-12 03,39.101999
2019-06-12 04,35.8159988
2019-06-12 05,34.23999875
2019-06-12 06,34.5739998
2019-06-12 07,31.8459994
2019-06-12 08,31.30249975
2019-06-12 09,29.869999
2019-06-12 10,27.3079996
2019-06-12 11,26.8539994
2019-06-12 12,24.2325
2019-06-12 13,23.3539994
2019-06-12 14,21.905999400000002
2019-06-12 15,24.34499925
2019-06-12 16,25.8779994
2019-06-12 17,25.373999400000002
2019-06-12 18,24.6199994
2019-06-12 19,27.864998999999997
2019-06-12 20,30.21749925
2019-06-12 21,30.8224995
2019-06-12 22,34.9059992
2019-06-12 23,35.6719988
2019-06-13 00,32.852500000000006
2019-06-13 01,31.8939996
2019-06-13 02,34.55199879999999
2019-06-13 03,37.6239982
2019-06-13 04,36.83250025
2019-06-13 05,81.1499984
2019-06-13 06,134.1859954
2019-06-13 07,223.46499250000002
2019-06-13 08,224.49198919999998
2019-06-13 09,242.0519898
2019-06-13 10,130.4519972
2019-06-13 11,94.20249749999999
2019-06-13 12,78.71399840000001
2019-06-13 13,62.159999000000006
2019-06-13 14,53.1049985
2019-06-13 15,44.3039984
2019-06-13 16,34.8279984
2019-06-13 17,29.3399992
2019-06-13 18,24.2974995
2019-06-13 19,25.579999400000002
2019-06-13 20,28.403999
2019-06-13 21,29.402499249999998
2019-06-13 22,31.8379994
2019-06-13 23,35.4139992
2019-06-14 00,36.4479996
2019-06-14 01,38.62749975
2019-06-14 02,38.745998400000005
2019-06-14 03,41.797999
2019-06-14 04,42.254999
2019-06-14 05,102.005998
2019-06-14 06,152.0159976
2019-06-14 07,130.116661
2019-06-14 08,147.6059968
2019-06-14 09,158.249996
2019-06-14 10,141.9459962
2019-06-14 11,106.11599559999999
2019-06-14 12,78.637497
2019-06-14 13,62.06999800000001
2019-06-14 14,49.187999000000005
2019-06-14 15,37.641999799999994
2019-06-14 16,28.8249995
2019-06-14 17,25.9019992
2019-06-14 18,21.329999333333333
2019-06-14 19,21.66
2019-06-14 20,19.72999925
2019-06-14 21,20.997999399999998
2019-06-14 22,23.1679994
2019-06-14 23,22.471999200000003
2019-06-15 00,20.527499249999998
2019-06-15 01,19.8979996
2019-06-15 02,19.3539996
2019-06-15 03,23.5624995
2019-06-15 04,26.665999799999998
2019-06-15 05,24.917999599999998
2019-06-15 06,24.4459996
2019-06-15 07,24.474999750000002
2019-06-15 08,27.153999799999998
2019-06-15 09,25.451999400000002
2019-06-15 10,26.01249925
2019-06-15 11,19.8579996
2019-06-15 12,18.7999996
2019-06-15 13,17.8619996
2019-06-15 14,15.045
2019-06-15 15,17.575
2019-06-15 16,15.86499975
2019-06-15 17,16.6419996
2019-06-15 18,19.042499749999998
2019-06-15 19,20.0479996
2019-06-15 20,20.2679994
2019-06-15 21,18.515999799999996
2019-06-15 22,16.965
2019-06-15 23,17.2079996
2019-06-16 00,15.987999400000001
2019-06-16 01,14.656666666666666
2019-06-16 02,16.8479996
2019-06-16 03,16.993333000000003
2019-06-16 04,22.673999400000003
2019-06-16 05,26.2759994
2019-06-16 06,29.0624995
2019-06-16 07,30.3459992
2019-06-16 08,31.349998999999997
2019-06-16 09,32.667499500000005
2019-06-16 10,30.7519994
2019-06-16 11,33.557999200000005
2019-06-16 12,33.5319996
2019-06-16 13,36.97499925
2019-06-16 14,36.0459998
2019-06-16 15,35.5159996
2019-06-16 16,34.00249975
2019-06-16 17,31.5279994
2019-06-16 18,25.939999399999998
2019-06-16 19,25.837999000000003
2019-06-16 20,24.60499925
2019-06-16 21,24.2699998
2019-06-16 22,22.249999600000002
2019-06-16 23,21.2124995
2019-06-17 00,20.9999996
2019-06-17 01,19.417999400000003
2019-06-17 02,19.7799994
2019-06-17 03,21.064999500000003
2019-06-17 04,21.5319992
2019-06-17 05,24.547999600000004
2019-06-17 06,26.532500000000002
2019-06-17 07,27.5299992
2019-06-17 08,30.345999
2019-06-17 09,30.681999400000002
2019-06-17 10,32.4374995
2019-06-17 11,37.773999
2019-06-17 12,42.7659988
2019-06-17 13,42.137499
2019-06-17 14,41.9379988
2019-06-17 15,39.9639992
2019-06-17 16,37.047999600000004
2019-06-17 17,34.0249995
2019-06-17 18,29.8019988
2019-06-17 19,29.501998800000003
2019-06-17 20,31.6825
2019-06-17 21,30.249999600000002
2019-06-17 22,28.8899992
2019-06-17 23,29.117999000000005
2019-06-18 00,26.394999249999998
2019-06-18 01,24.1819992
2019-06-18 02,24.291999599999997
2019-06-18 03,28.5724995
2019-06-18 04,29.0274995
2019-06-18 05,32.7519998
2019-06-18 06,54.457999599999994
2019-06-18 07,290.58999274999996
2019-06-18 08,121.59499749999999
2019-06-18 09,90.15399620000001
2019-06-18 10,82.677496
2019-06-18 11,71.4159988
2019-06-18 12,59.53749825
2019-06-18 13,51.9399995
2019-06-18 14,50.6439988
2019-06-18 15,50.079998599999996
2019-06-18 16,49.23999875
2019-06-18 17,45.67749775
2019-06-18 18,45.15499874999999
2019-06-18 19,45.36399920000001
2019-06-18 20,42.673999
2019-06-18 21,35.94749900000001
2019-06-18 22,33.1779994
2019-06-18 23,29.717999199999998
2019-06-19 00,24.6819994
2019-06-19 01,21.937499
2019-06-19 02,20.8739998
2019-06-19 03,23.5939996
2019-06-19 04,24.0099995
2019-06-19 05,24.299999600000003
2019-06-19 06,25.9879998
2019-06-19 07,23.149999599999997
2019-06-19 08,22.689999500000003
2019-06-19 09,22.4819994
2019-06-19 10,21.139999200000002
2019-06-19 11,22.402499249999998
2019-06-19 12,23.236
2019-06-19 13,26.863999200000002
2019-06-19 14,28.989999600000004
2019-06-19 15,28.4549995
2019-06-19 16,33.9940004
2019-06-19 17,27.9019998
2019-06-19 18,30.1199995
2019-06-19 19,30.6059994
2019-06-19 20,30.7459986
2019-06-19 21,29.897499250000003
2019-06-19 22,29.24749875
2019-06-19 23,29.9459992
2019-06-20 00,29.711999199999998
2019-06-20 01,28.88749925
2019-06-20 02,31.591999199999997
2019-06-20 03,33.121999200000005
2019-06-20 04,32.0519994
2019-06-20 05,29.76499925
2019-06-20 06,27.983999599999997
2019-06-20 07,29.0739996
2019-06-20 08,29.879999
2019-06-20 09,35.0359998
2019-06-20 10,34.7179982
2019-06-20 11,32.8459986
2019-06-20 12,31.664999249999997
2019-06-20 13,30.169998800000002
2019-06-20 14,26.877999
2019-06-20 15,25.9174995
2019-06-20 16,23.799999399999997
2019-06-20 17,20.3519994
2019-06-20 18,21.541999
2019-06-20 19,24.3249995
2019-06-20 20,28.5019992
2019-06-20 21,31.705998799999996
2019-06-20 22,37.22749975000001
2019-06-20 23,44.61249925
2019-06-21 00,52.76749925
2019-06-21 01,52.152499000000006
2019-06-21 02,51.211998599999994
2019-06-21 03,49.7759994
2019-06-21 04,44.76399919999999
2019-06-21 05,40.224999499999996
2019-06-21 06,39.797999000000004
2019-06-21 07,38.1440004
2019-06-21 08,34.66749974999999
2019-06-21 09,34.50666533333333
2019-06-21 10,33.6099988
2019-06-21 11,30.031999000000003
2019-06-21 12,27.363999200000002
2019-06-21 13,27.14333266666667
2019-06-21 14,25.2879992
2019-06-21 15,21.595999
2019-06-21 16,21.512499249999998
2019-06-21 17,20.683999399999998
2019-06-21 18,20.514999250000002
2019-06-21 19,23.663999600000004
2019-06-21 20,27.5149995
2019-06-21 21,27.857999799999998
2019-06-21 22,28.429999199999997
2019-06-21 23,28.597499999999997
2019-06-22 00,28.543999200000002
2019-06-22 01,29.881999
2019-06-22 02,30.733998599999996
2019-06-22 03,34.31999975
2019-06-22 04,35.80999899999999
2019-06-22 05,38.423999
2019-06-22 06,37.729999500000005
2019-06-22 07,33.8619998
2019-06-22 08,33.293999
2019-06-22 09,26.4139992
2019-06-22 10,22.9424995
2019-06-22 11,21.715999399999998
2019-06-22 12,22.379999599999998
2019-06-22 13,22.4149995
2019-06-22 14,23.511999800000005
2019-06-22 15,22.0799994
2019-06-22 16,24.7879994
2019-06-22 17,24.8049995
2019-06-22 18,24.966666000000004
2019-06-22 19,23.233999599999997
2019-06-22 20,23.127999199999998
2019-06-22 21,21.4074995
2019-06-22 22,20.8239992
2019-06-22 23,19.986666666666665
2019-06-23 00,19.745999599999998
2019-06-23 01,18.893999400000002
2019-06-23 02,18.412499500000003
2019-06-23 03,20.5859994
2019-06-23 04,20.377999600000003
2019-06-23 05,18.7424995
2019-06-23 06,17.9039992
2019-06-23 07,18.1659994
2019-06-23 08,18.0339996
2019-06-23 09,17.687499250000002
2019-06-23 10,18.8199996
2019-06-23 11,20.2739992
2019-06-23 12,23.222499499999998
2019-06-23 13,25.0179994
2019-06-23 14,26.991999200000002
2019-06-23 15,28.7719992
2019-06-23 16,31.587498749999998
2019-06-23 17,31.6659996
2019-06-23 18,31.175998800000002
2019-06-23 19,31.27999925
2019-06-23 20,31.609998799999993
2019-06-23 21,31.283999
2019-06-23 22,32.7319984
2019-06-23 23,32.21999925
2019-06-24 00,28.2439994
2019-06-24 01,26.853999199999997
2019-06-24 02,23.2075
2019-06-24 03,26.7439998
2019-06-24 04,23.2919994
2019-06-24 05,21.7619998
2019-06-24 06,19.51499975
2019-06-24 07,17.8499994
2019-06-24 08,15.9179994
2019-06-24 09,17.8324995
2019-06-24 10,17.3539994
2019-06-24 11,18.8059994
2019-06-24 12,19.1599998
2019-06-24 13,20.3674995
2019-06-24 14,21.2319996
2019-06-24 15,21.8579994
2019-06-24 16,22.26749925
2019-06-24 17,22.3959994
2019-06-24 18,24.9919992
2019-06-24 19,30.247999600000004
2019-06-24 20,33.6299995
2019-06-24 21,33.6399994
2019-06-24 22,35.6799986
2019-06-24 23,33.849998250000006
2019-06-25 00,32.2299996
2019-06-25 01,28.493999600000002
2019-06-25 02,25.1739994
2019-06-25 03,25.289999750000003
2019-06-25 04,26.904999
2019-06-25 05,35.311999799999995
2019-06-25 06,39.02499975
2019-06-25 07,36.98199900000001
2019-06-25 08,34.839999600000006
2019-06-25 09,33.204999
2019-06-25 10,32.514999
2019-06-25 11,26.8959996
2019-06-25 12,24.8475
2019-06-25 13,22.753999599999997
2019-06-25 14,22.2979992
2019-06-25 15,21.1039996
2019-06-25 16,20.733332333333333
2019-06-25 17,19.2674995
2019-06-25 18,19.421999399999997
2019-06-25 19,20.5659992
2019-06-25 20,22.5574995
2019-06-25 21,24.799999600000003
2019-06-25 22,30.529999200000002
2019-06-25 23,29.703999800000002
2019-06-26 00,32.34000025
2019-06-26 01,32.8800002
2019-06-26 02,30.6139994
2019-06-26 03,30.487499
2019-06-26 04,33.455999000000006
2019-06-26 05,34.315999
2019-06-26 06,34.7079994
2019-06-26 07,34.3274995
2019-06-26 08,33.873333
2019-06-26 09,32.009999
2019-06-26 10,36.707500499999995
2019-06-26 11,42.1799995
2019-06-26 12,44.355999
2019-06-26 13,46.004998
2019-06-26 14,43.057499
2019-06-26 15,38.589998666666666
2019-06-26 16,35.44999833333333
2019-06-26 17,29.52999975
2019-06-26 18,25.1199994
2019-06-26 19,24.2099992
2019-06-26 20,25.769999499999997
2019-06-26 21,25.0339994
2019-06-26 22,25.2879996
2019-06-26 23,25.1824995
2019-06-27 00,25.5439996
